Date,Open,High,Low,Close
23-02-1998,3426.88,3479.2,3424.14,3478.4
24-02-1998,3481.46,3484.73,3462.88,3484.69
26-02-1998,3535.24,3584.67,3526.35,3571.63
27-02-1998,3578.89,3639.84,3578.89,3622.22
02-03-1998,3657.57,3782.34,3657.57,3772.61
03-03-1998,3772.24,3772.24,3600.06,3646
04-03-1998,3660.16,3751.82,3660.16,3743.93
05-03-1998,3699.73,3771.66,3699.73,3714.62
06-03-1998,3709.88,3720.21,3675.57,3708.58
09-03-1998,3775.54,3810.21,3760.66,3807.21
10-03-1998,3810.15,3830.97,3783.99,3798.25
11-03-1998,3791.11,3792.26,3691.2,3752.09
12-03-1998,3713.02,3750.99,3694.28,3716.5
16-03-1998,3780.89,3832.51,3780.89,3785.23
17-03-1998,3771.59,3791.86,3729.13,3791.17
18-03-1998,3803.66,3839.55,3788.4,3825.02
19-03-1998,3848.32,3852.42,3802.5,3820.87
20-03-1998,3802.01,3840.72,3785.95,3840.4
23-03-1998,3920.32,3973.7,3920.32,3963.81
24-03-1998,3982.63,3999.03,3920.93,3927.67
25-03-1998,3913.96,3969.15,3884.71,3949.57
26-03-1998,3970.76,3992.89,3883.16,3891.75
27-03-1998,3880.33,3917.63,3861.18,3908.6
30-03-1998,3952.21,3980.9,3896.86,3897.98
31-03-1998,3894.53,3919.08,3875.23,3892.75
01-04-1998,3901.44,3974.1,3901.44,3969.57
02-04-1998,3986.6,4049.66,3978.31,3992.72
03-04-1998,4012.72,4078.38,4012.42,4076.05
06-04-1998,4130.92,4184.37,4122.71,4170.22
07-04-1998,4159.19,4216.58,4156.52,4194.27
08-04-1998,4222.54,4226.74,4138.83,4183.57
10-04-1998,4172.86,4185.15,4103.46,4118.29
13-04-1998,4051.58,4133.72,4051.58,4085.93
15-04-1998,4119.26,4213.07,4119.26,4192.5
16-04-1998,4195.53,4208.56,4132.66,4134.32
17-04-1998,4134.93,4188.37,4117.58,4186.76
20-04-1998,4217.75,4286.84,4208.56,4210.73
21-04-1998,4235.37,4285.57,4235.37,4280.96
22-04-1998,4305.61,4322,4179.44,4179.44
23-04-1998,4161.31,4202.17,4084.15,4092.23
24-04-1998,4088.14,4104.98,3954.31,4050.98
27-04-1998,4098.17,4138.21,4059.68,4082.83
29-04-1998,4076.23,4085.76,3964.95,3970.28
30-04-1998,3970.5,4015.64,3926.36,4006.81
04-05-1998,4058.75,4141.33,4058.75,4135.81
05-05-1998,4142.32,4156.58,4113.79,4147.29
06-05-1998,4145.6,4145.6,4045.96,4069.79
08-05-1998,4049.13,4056.46,4014.72,4022.2
12-05-1998,4007.43,4007.43,3917.9,3945.13
13-05-1998,3897.88,3906.67,3776.33,3782.76
14-05-1998,3789.07,3898.69,3748.63,3897.94
15-05-1998,3909.88,3924.41,3832.86,3849.8
18-05-1998,3892.54,3943.16,3890.84,3908.48
19-05-1998,3907.75,3924.42,3895.71,3924.42
20-05-1998,3930.01,3965.85,3920.63,3956.93
21-05-1998,3969.62,3980.21,3889.98,3908.79
22-05-1998,3914.34,3930.65,3881.83,3897.1
25-05-1998,3882.03,3934,3878.04,3908.11
26-05-1998,3906.74,3915.43,3870.76,3875.06
27-05-1998,3843.45,3843.45,3771.39,3777.19
28-05-1998,3754.73,3797.24,3712.52,3721.93
29-05-1998,3673.45,3747.57,3589.24,3686.39
01-06-1998,3737.25,3823.15,3640.3,3642.68
02-06-1998,3634.23,3646.36,3540.61,3573.21
03-06-1998,3572.96,3600.35,3483.81,3597.98
04-06-1998,3598.33,3617.14,3538.96,3546.21
05-06-1998,3527.67,3536,3417.89,3417.89
08-06-1998,3455.57,3492.48,3256.51,3416.73
09-06-1998,3426.29,3476.91,3372.18,3468.07
10-06-1998,3451.17,3451.17,3308.05,3311.41
11-06-1998,3269.36,3337.12,3207.54,3335.76
12-06-1998,3367.49,3416.12,3332.63,3347.41
15-06-1998,3344.49,3344.49,3151.23,3152.96
16-06-1998,3114.59,3171.57,2961.81,3161.08
17-06-1998,3291.43,3405.98,3251.81,3400.95
18-06-1998,3416.09,3434.46,3292.33,3292.33
19-06-1998,3234.56,3246.19,3130.11,3143.1
22-06-1998,3063.15,3097.95,2951.45,3078.51
23-06-1998,3041.81,3047.49,2954.86,3037.34
24-06-1998,3041.79,3143.64,3041.79,3143.64
25-06-1998,3197.9,3249.42,3181.11,3208.54
26-06-1998,3214.42,3214.42,3155.13,3168.82
29-06-1998,3171.25,3291.18,3171.25,3289.56
30-06-1998,3305.18,3305.63,3222.58,3250.69
01-07-1998,3210.6,3256.43,3153.53,3230.6
02-07-1998,3219.98,3229.95,3172.39,3180.73
03-07-1998,3173.35,3173.35,3089.02,3089.02
06-07-1998,3111.02,3179.63,3111.02,3178.31
07-07-1998,3186.85,3241.9,3181.56,3195.94
08-07-1998,3225.71,3268.54,3221.92,3245.88
09-07-1998,3277.93,3347.4,3277.93,3331.98
10-07-1998,3375.55,3409.5,3344.09,3401.74
13-07-1998,3426.83,3461.12,3320.11,3322.17
14-07-1998,3335.13,3371.5,3310.95,3371.5
15-07-1998,3404.87,3419.36,3348.66,3365.72
16-07-1998,3383.73,3489.2,3356.61,3488.77
17-07-1998,3505.52,3525.9,3455.35,3470.8
20-07-1998,3471.45,3472,3376.48,3384.75
21-07-1998,3385.25,3417.1,3329.84,3353.3
22-07-1998,3358.08,3372.75,3314.59,3344.33
23-07-1998,3329.78,3336.84,3214.4,3227.52
24-07-1998,3200.66,3231.5,3157.3,3171.3
27-07-1998,3172.67,3213.12,3079.43,3085.17
28-07-1998,3096.06,3173.92,3090.23,3166.84
29-07-1998,3169.88,3242.28,3163.74,3219.93
30-07-1998,3247.23,3276.29,3190.54,3212.1
31-07-1998,3231.23,3234.54,3184.1,3211.31
03-08-1998,3159.02,3159.02,3108.03,3112.95
04-08-1998,3107.04,3144.06,3107.04,3119.54
05-08-1998,3069.92,3138.39,3062.05,3133.42
06-08-1998,3131.54,3163.28,3091.57,3096.33
07-08-1998,3094.17,3104.87,3062.25,3062.25
10-08-1998,3056.22,3056.22,3017.33,3020.71
11-08-1998,3002.82,3008.92,2965.58,2970.64
12-08-1998,2934.74,2989.92,2924.24,2950.8
13-08-1998,2944.64,3016.11,2931.76,2990.22
14-08-1998,2993.68,3005.44,2960.24,2968.75
17-08-1998,2983.4,3002.17,2917.07,2917.07
18-08-1998,2914.92,2915.84,2853.72,2867.99
19-08-1998,2885.76,2919.51,2838.99,2884.59
20-08-1998,2911.85,2991.6,2885.17,2989.6
21-08-1998,2954.31,2988.73,2919.45,2922.61
24-08-1998,2928.08,2958.45,2899.67,2950.44
25-08-1998,2958.78,2996.72,2958.78,2993.36
27-08-1998,3006.65,3040.48,2974.83,2974.83
28-08-1998,2937.12,2962.38,2899.16,2908.1
31-08-1998,2919.36,2946.97,2882.93,2933.85
01-09-1998,2862.24,2882.88,2850.3,2862.55
02-09-1998,2900.15,2900.46,2867.22,2886.91
03-09-1998,2885.3,2921.34,2879.13,2918.89
04-09-1998,2930.63,2985.49,2926.74,2975.1
07-09-1998,3016.51,3063.53,3016.51,3051.93
08-09-1998,3054.31,3105.24,3041.09,3096.1
09-09-1998,3125.19,3144.57,3091.31,3097.12
10-09-1998,3090.24,3132.42,3079.38,3108.67
11-09-1998,3069.38,3092.94,3061.39,3083.56
14-09-1998,3134.68,3169.55,3133.01,3167.22
15-09-1998,3154.01,3176.42,3151.19,3162.18
16-09-1998,3168.86,3185.47,3131.84,3138.66
17-09-1998,3147.53,3161.37,3118.16,3121.3
18-09-1998,3107.27,3108.83,3083.86,3090.72
21-09-1998,3111.02,3132.59,3080.71,3080.91
22-09-1998,3094.04,3103.87,3070.62,3095.25
23-09-1998,3111.18,3135.71,3106.15,3135.42
24-09-1998,3163.23,3232.13,3163.23,3225.3
25-09-1998,3230.98,3266.71,3215.77,3223.57
28-09-1998,3257.99,3265.72,3205.95,3206.92
29-09-1998,3230.84,3235.03,3125.47,3146.83
30-09-1998,3132.2,3135.28,3084.82,3102.29
05-10-1998,3036.15,3036.15,2877.92,2878.07
06-10-1998,2873.97,2919.74,2820.77,2919.74
07-10-1998,2940.13,3010.65,2939.62,3008.63
08-10-1998,3029.1,3045.54,2896.14,2896.14
09-10-1998,2916.34,2960.82,2885.67,2916.66
12-10-1998,2914.5,2926.25,2850.5,2872.48
13-10-1998,2849.1,2865.24,2785.41,2811.31
14-10-1998,2831.27,2909.43,2799,2890.72
15-10-1998,2875.06,2895.28,2848.55,2857.27
16-10-1998,2889.7,2895.57,2837.98,2848.11
19-10-1998,2860.94,2871.71,2848.11,2853.27
20-10-1998,2845.86,2845.86,2753.34,2764.16
23-10-1998,2757.04,2798.88,2741.22,2784.46
26-10-1998,2908.51,2922.32,2878.98,2889.71
27-10-1998,2891.36,2895.9,2856.32,2895.84
28-10-1998,2913.62,2913.62,2832.95,2833.04
29-10-1998,2825.46,2845.51,2787.9,2845.16
30-10-1998,2844.15,2862.31,2812.49,2812.49
02-11-1998,2820.23,2822.29,2774.11,2811.44
03-11-1998,2815.67,2831.72,2809.01,2812.06
05-11-1998,2817.81,2844.48,2812.52,2842.51
06-11-1998,2849.58,2885.75,2849.58,2884.37
09-11-1998,2955.77,3004.43,2954.57,2983.67
10-11-1998,2992.47,3005.29,2963.58,3004.67
11-11-1998,3017.45,3027.2,2974.61,2976.17
12-11-1998,2973.31,3010.84,2944.06,3009.57
13-11-1998,2976.28,3019,2973.49,2976.12
16-11-1998,2953.53,2972.8,2939.67,2945.4
17-11-1998,2947.4,2973.9,2947.4,2968.6
18-11-1998,2975.78,3007.66,2972.75,3003.25
19-11-1998,3010.73,3015.82,2964.87,2964.87
20-11-1998,2966.14,2974.7,2932.85,2941.39
23-11-1998,2929.99,2938.33,2908.16,2919.57
24-11-1998,2925.57,2936.74,2901.44,2903.56
25-11-1998,2900.36,2900.36,2874.17,2881.69
26-11-1998,2874.26,2896.19,2815.97,2825.08
27-11-1998,2825.06,2826.16,2772.04,2783.1
30-11-1998,2771.69,2810.66,2741.7,2810.66
01-12-1998,2803.73,2822.21,2790.32,2804.03
02-12-1998,2819.63,2833.91,2804.52,2816.59
03-12-1998,2814.93,2820.93,2796.22,2804.46
04-12-1998,2804.87,2849.82,2791.98,2849.82
07-12-1998,2851.45,2922.28,2851.45,2921.8
08-12-1998,2927.95,2945.64,2900.2,2945.64
09-12-1998,2957.31,2979.51,2946.23,2950.21
10-12-1998,2972.83,2987.64,2965.45,2979.6
11-12-1998,3001.94,3019.81,2987.72,3002.54
14-12-1998,3013.58,3029.15,2982.21,2990.44
15-12-1998,2968.39,2974.08,2926.36,2927.48
16-12-1998,2906.47,2936.92,2887.31,2936.92
17-12-1998,2884.65,2919.47,2855.1,2864.44
18-12-1998,2875.91,2890.3,2850.48,2875.09
21-12-1998,2921.27,2977.03,2921.27,2973.37
22-12-1998,2984.8,2988.46,2949.34,2976.58
23-12-1998,2987.31,3016.91,2961.73,2962.5
24-12-1998,2953.55,2974.66,2942.02,2963.45
28-12-1998,3007.68,3068.14,3007.68,3054.73
29-12-1998,3041.74,3066.6,3014.61,3046.29
30-12-1998,3074.44,3118.59,3072.61,3110.33
31-12-1998,3107.73,3116.34,3053.03,3055.41
01-01-1999,3064.95,3078.19,3042.25,3060.34
04-01-1999,3113.62,3148.07,3113.62,3122.04
05-01-1999,3129.58,3150.31,3103.62,3149.06
06-01-1999,3172.31,3214.36,3152.94,3205.68
07-01-1999,3239.85,3321.47,3239.65,3299.09
08-01-1999,3356.19,3400.97,3340.51,3397.84
11-01-1999,3502.48,3515.49,3418.24,3433.21
12-01-1999,3369.96,3410.67,3319,3353.22
13-01-1999,3380.92,3385.2,3292.63,3310.46
14-01-1999,3253.45,3333.8,3251.18,3292.28
15-01-1999,3322.71,3330.42,3205.88,3207.85
18-01-1999,3217.74,3278.58,3197.78,3278.58
19-01-1999,3281.09,3298.49,3214.85,3218.91
21-01-1999,3222.97,3332.64,3206.3,3329.93
22-01-1999,3351.67,3375.23,3288.47,3297.86
25-01-1999,3309.46,3321.89,3246.03,3309.15
27-01-1999,3342.22,3400.07,3334.51,3353.98
28-01-1999,3359.67,3369.09,3287.21,3292.95
29-01-1999,3314.94,3324.55,3279.69,3315.57
01-02-1999,3331.91,3361.92,3265.91,3265.91
02-02-1999,3251.96,3279.98,3219.54,3236.76
03-02-1999,3267.67,3283.22,3234.66,3277.57
04-02-1999,3291.47,3301.54,3223.24,3236.42
05-02-1999,3241.3,3246.76,3204.5,3215.35
08-02-1999,3253.93,3280.63,3182.47,3183.64
09-02-1999,3182.75,3208.71,3157.7,3207.71
10-02-1999,3221.04,3308.88,3213.27,3307.49
11-02-1999,3329.81,3360.19,3298.42,3313.4
12-02-1999,3323.17,3351.84,3319.34,3337.49
15-02-1999,3378.57,3394.01,3315.07,3315.08
16-02-1999,3309.11,3345.74,3305.72,3344.68
17-02-1999,3342.28,3366.55,3280.68,3336.42
18-02-1999,3355.32,3406.28,3334.83,3351.05
19-02-1999,3373.24,3389.99,3350.65,3354.92
22-02-1999,3370.6,3397.33,3300.67,3303.89
23-02-1999,3290.5,3300.44,3249.02,3283.97
24-02-1999,3292.57,3297.38,3237.18,3287.53
25-02-1999,3276.91,3311.84,3269.39,3281.29
26-02-1999,3284.21,3288.18,3228.94,3233.86
27-02-1999,3301.13,3400.19,3215.69,3399.63
01-03-1999,3447.5,3539.62,3417.22,3523.98
03-03-1999,3638.56,3691.02,3625.46,3640.42
04-03-1999,3660.4,3662.47,3563.15,3601.96
05-03-1999,3622.02,3681.14,3578.09,3649.06
08-03-1999,3704.29,3775.45,3687.43,3732.1
09-03-1999,3758.48,3796.84,3744.24,3778.44
10-03-1999,3792.56,3804,3689.21,3743.37
11-03-1999,3763.3,3770.72,3673.22,3673.51
12-03-1999,3700.56,3716.02,3658.05,3702.81
15-03-1999,3778.97,3817.94,3750.7,3783.71
16-03-1999,3765.03,3793.58,3744.18,3744.18
17-03-1999,3749.15,3783.77,3670.09,3672.71
19-03-1999,3728.65,3741.7,3651.01,3672.63
22-03-1999,3691.52,3730.43,3652.7,3713.18
23-03-1999,3729.75,3784.81,3729.75,3757.5
24-03-1999,3768.91,3772.95,3618.6,3682.69
26-03-1999,3635.67,3642.66,3554.38,3597.58
30-03-1999,3666.7,3697.68,3639.63,3683.49
31-03-1999,3708.39,3781.97,3707.72,3739.96
01-04-1999,3750.22,3754.73,3684.18,3686.29
05-04-1999,3625.21,3625.21,3499.83,3519.39
06-04-1999,3478.14,3569.9,3462.36,3569.47
07-04-1999,3575.04,3624.58,3562.71,3586.8
08-04-1999,3582.35,3606.75,3523.8,3538.17
09-04-1999,3543.24,3543.24,3423.84,3441.19
12-04-1999,3437.07,3469.44,3381.31,3463.77
13-04-1999,3445.84,3485.74,3437.55,3464.52
15-04-1999,3363.91,3403.29,3342.65,3357.12
16-04-1999,3370.96,3584.62,3348.6,3572.91
17-04-1999,3694.11,3709.55,3295.65,3326.98
19-04-1999,3331.71,3468.05,3320.62,3451.43
20-04-1999,3459.81,3479.21,3406.67,3443.99
21-04-1999,3437.99,3483.79,3436.74,3464.54
22-04-1999,3463.07,3516.31,3375.07,3408.74
23-04-1999,3421.89,3449.23,3361.1,3406.59
26-04-1999,3296.23,3322.89,3239.47,3245.27
28-04-1999,3239.11,3285.39,3183.47,3272.71
29-04-1999,3292.47,3351.86,3287.23,3325.69
03-05-1999,3380.61,3435.73,3363.06,3378.4
04-05-1999,3381.63,3502.95,3381.63,3502.95
05-05-1999,3516.73,3606.49,3495.3,3557.07
06-05-1999,3561.75,3659.36,3561.75,3648.86
07-05-1999,3713.44,3773.85,3697.05,3707.75
10-05-1999,3752.79,3820.25,3740.49,3820.25
11-05-1999,3854.16,3915.25,3847.53,3900.49
12-05-1999,3941.2,3983.58,3794.65,3876.89
13-05-1999,3957.25,4022.08,3957.25,4014.68
14-05-1999,4041.21,4102.03,4000.07,4075.47
17-05-1999,4091.19,4113.42,3888.81,4039.39
18-05-1999,4073.03,4130.37,4052.66,4085.11
19-05-1999,4089.07,4156.19,4057.4,4123.58
20-05-1999,4130.33,4197.08,4078.66,4079.45
21-05-1999,4110.25,4110.25,4006,4015.75
24-05-1999,4009.73,4045.26,3968.31,4028.98
25-05-1999,4029.24,4075.39,4018.67,4060.08
26-05-1999,4074.49,4087.65,3921.76,3973.3
27-05-1999,3963.76,4016.74,3862.45,3862.45
28-05-1999,3805.44,3840.27,3675.53,3773.32
31-05-1999,3835.33,3966.14,3835.33,3963.56
01-06-1999,3954.26,3991.8,3885.3,3912
02-06-1999,3921.14,3943.14,3870.16,3935.82
03-06-1999,3953.64,3992.19,3941.85,3976.88
04-06-1999,4035.36,4064.9,4027.18,4042.52
07-06-1999,4075.52,4089.02,4028.66,4035.32
08-06-1999,4025.07,4075.88,3987.11,4066.82
09-06-1999,4098.14,4121.74,4040.24,4041.89
10-06-1999,4090.45,4105.09,4042.89,4056.47
11-06-1999,4051.91,4052.93,3969.36,3969.36
14-06-1999,3907.69,3951.87,3830.15,3950.96
15-06-1999,3965.97,4001.98,3892.3,3901.73
16-06-1999,3922.71,4031,3876.56,4021.4
17-06-1999,4046.8,4140.53,4040.84,4125.25
18-06-1999,4135.6,4166.54,4105.38,4109.89
21-06-1999,4143.64,4214.85,4143.64,4210.36
22-06-1999,4236.01,4274.3,4204.73,4254.86
23-06-1999,4268.54,4285.99,4148.76,4157.13
24-06-1999,4137.44,4156.02,4083.47,4119.73
25-06-1999,4120.56,4182.74,4101.21,4111.77
28-06-1999,4140.24,4183.16,4136.12,4158.67
29-06-1999,4166.22,4187.38,4138.95,4170.83
30-06-1999,4174.61,4174.61,4121.39,4140.73
01-07-1999,4156.62,4186.35,4120.73,4144.52
02-07-1999,4176.67,4215.35,4166.54,4194.55
05-07-1999,4261.02,4306.4,4251.44,4306.4
06-07-1999,4326.77,4350.4,4307.17,4332.7
07-07-1999,4340.1,4373.02,4306.49,4321.51
08-07-1999,4332.84,4355.67,4309.57,4326.41
09-07-1999,4353.83,4387.61,4345.33,4362.87
12-07-1999,4463.44,4588.1,4463.44,4585.63
13-07-1999,4652.19,4678.28,4588.68,4615.2
14-07-1999,4627.23,4710.25,4557.19,4710.25
15-07-1999,4776.13,4810.33,4673.47,4679.92
16-07-1999,4635.87,4658.36,4593.69,4639.94
19-07-1999,4683.99,4757.04,4683.99,4716.81
20-07-1999,4703.33,4721.78,4586.26,4617.82
21-07-1999,4566.59,4689.52,4545.63,4659.59
22-07-1999,4656,4728.78,4656,4728.78
23-07-1999,4751.98,4769.34,4663.12,4672.12
26-07-1999,4686.7,4686.7,4592.67,4625.4
27-07-1999,4632.78,4640.52,4573.21,4593.22
28-07-1999,4603.69,4644.21,4562.55,4598.18
29-07-1999,4621.54,4636.6,4575.46,4603.42
30-07-1999,4590.48,4593.22,4526.8,4542.34
02-08-1999,4571.36,4571.36,4491.84,4494.18
03-08-1999,4491.73,4527.64,4470.52,4527.3
04-08-1999,4548.75,4644.2,4548.75,4644.07
05-08-1999,4669.78,4688.99,4588.96,4601.19
06-08-1999,4616.03,4616.03,4570.65,4575.3
09-08-1999,4605.07,4659.66,4605.07,4639.2
10-08-1999,4630.8,4630.8,4577.63,4594.12
11-08-1999,4520.95,4616.4,4502.97,4553.63
12-08-1999,4583.68,4592.78,4543.64,4543.64
13-08-1999,4567.31,4572.53,4479.73,4487.87
16-08-1999,4560.31,4585.39,4548.39,4558.23
17-08-1999,4586.49,4621.29,4575.99,4621
18-08-1999,4648.27,4729.38,4648.27,4705.13
19-08-1999,4721.61,4742.44,4627.56,4630.06
20-08-1999,4629.45,4650.75,4601.49,4645.81
23-08-1999,4713.34,4766.79,4713.34,4729.78
24-08-1999,4762.72,4792.1,4744.95,4792.1
25-08-1999,4813.75,4826.07,4609.98,4718.73
26-08-1999,4767.08,4846.36,4744.71,4846.36
27-08-1999,4875.28,4896.09,4851.6,4870.66
30-08-1999,4953.73,4965.79,4900.87,4905.89
31-08-1999,4915.8,4917.41,4876.81,4898.21
01-09-1999,4910.64,4914.12,4813.54,4824.44
02-09-1999,4813.73,4813.73,4720.19,4729.73
03-09-1999,4722.92,4754.55,4695.91,4709.93
06-09-1999,4728.19,4839.16,4728.19,4832.56
07-09-1999,4840.97,4847.09,4762.95,4773.65
08-09-1999,4794.41,4827.43,4775.13,4781.62
09-09-1999,4783.4,4795.59,4745,4764.59
10-09-1999,4772.95,4776.84,4746.54,4760.21
14-09-1999,4797.82,4808.85,4697.87,4731.12
15-09-1999,4739.26,4739.26,4660.21,4661.04
16-09-1999,4672.07,4677.48,4571.09,4571.09
17-09-1999,4565.17,4628.31,4513.55,4618.39
20-09-1999,4658.83,4725.55,4635.32,4641.07
21-09-1999,4677.01,4686.76,4614.29,4633
22-09-1999,4642.33,4741.08,4631.76,4687.23
23-09-1999,4709.43,4736.3,4682.8,4735.81
24-09-1999,4728.43,4823.24,4727.12,4757.82
27-09-1999,4822.16,4871.34,4715.25,4715.67
28-09-1999,4701.19,4738.81,4656.44,4733.42
29-09-1999,4779.56,4831.78,4765.39,4797.41
30-09-1999,4837.42,4837.42,4764.42,4764.42
01-10-1999,4808.63,4814.15,4682.25,4702.31
04-10-1999,4773.92,4781.2,4654.72,4654.72
05-10-1999,4648.74,4708.92,4627.04,4708.92
06-10-1999,4668.68,4783.63,4652.38,4697.7
07-10-1999,4816.11,4985.15,4810.18,4963.1
08-10-1999,5005.93,5091.24,4942.67,4981.74
11-10-1999,5150.99,5150.99,5028.61,5031.78
12-10-1999,5034.81,5076.94,5022.87,5057.32
13-10-1999,4957.64,5063.57,4922.04,5032.99
14-10-1999,5055.76,5118.39,5041,5075.39
15-10-1999,5090.19,5095.26,4866.85,4884.02
18-10-1999,4930.81,4971.88,4853.83,4930.69
20-10-1999,4967.91,4990.41,4922.07,4943.14
21-10-1999,4972.81,4977.57,4834.23,4836.91
22-10-1999,4817.25,4831.87,4755.89,4783.08
25-10-1999,4850.73,4912.36,4765.57,4816.01
26-10-1999,4830.58,4845.3,4794.73,4814.34
27-10-1999,4821.32,4828.25,4708.4,4756.2
28-10-1999,4742.92,4742.92,4576.65,4594.57
29-10-1999,4601.4,4601.4,4368.85,4444.56
01-11-1999,4490.06,4500.36,4267.23,4270.74
02-11-1999,4254.85,4494.76,4209.41,4491.56
03-11-1999,4523.63,4536.2,4382.95,4456.18
04-11-1999,4453.52,4501.36,4417.94,4485.92
05-11-1999,4501.27,4608.42,4501.27,4598.45
07-11-1999,4668.45,4682.35,4642.02,4650.54
09-11-1999,4648.2,4648.2,4560.81,4621.96
11-11-1999,4662.23,4715.86,4639.36,4639.36
12-11-1999,4653.09,4657.3,4596.91,4629.61
15-11-1999,4675.98,4681.06,4581.74,4585.92
16-11-1999,4585.22,4591.77,4552.47,4578.87
17-11-1999,4581.53,4635.85,4540.41,4541.48
18-11-1999,4564.5,4606.16,4511.87,4606.16
19-11-1999,4631.24,4653.26,4574.17,4584.1
22-11-1999,4617.84,4641.19,4591.57,4636.31
24-11-1999,4641.72,4706.49,4639.54,4686.11
25-11-1999,4699.01,4770.11,4699.01,4740.68
26-11-1999,4760.18,4762.22,4696.66,4704.99
29-11-1999,4692.41,4698.17,4632.37,4639.43
30-11-1999,4636.28,4649.65,4599.46,4622.21
01-12-1999,4609.66,4667.02,4593.47,4614.96
02-12-1999,4617.76,4730.29,4617.76,4691.67
03-12-1999,4746.34,4771.15,4698.09,4714.14
06-12-1999,4785.06,4842.34,4785.06,4835.98
07-12-1999,4891.47,4893.47,4850.37,4867.61
08-12-1999,4909.63,4943.85,4735.68,4802.21
09-12-1999,4796.8,4849.96,4762.52,4842.15
10-12-1999,4865.78,4870.91,4787.45,4791.46
13-12-1999,4864.29,4876.64,4793.84,4802.96
14-12-1999,4786.06,4787,4668.54,4690.78
15-12-1999,4632.34,4711.02,4584.74,4668.55
16-12-1999,4692.49,4763.16,4692.49,4710.49
17-12-1999,4764.46,4766.84,4673.61,4675.85
20-12-1999,4793.72,4846.15,4734.61,4746.54
21-12-1999,4788.59,4802.59,4731.74,4786.01
22-12-1999,4854.89,4951.76,4854.89,4948.54
23-12-1999,5074.84,5077.23,4960.52,4969.22
24-12-1999,4982.72,4982.72,4845.77,4874.73
27-12-1999,4907.31,4917.4,4807.34,4818.37
28-12-1999,4784.45,4862.18,4781.26,4861.93
29-12-1999,4884.5,4960.86,4874.37,4939.47
30-12-1999,5015.35,5015.35,4937.99,5005.82
03-01-2000,5209.54,5384.66,5209.54,5375.11
04-01-2000,5533.98,5533.98,5376.43,5491.01
05-01-2000,5265.09,5464.35,5184.48,5357
06-01-2000,5424.21,5489.86,5391.33,5421.53
07-01-2000,5358.28,5463.25,5330.58,5414.48
10-01-2000,5617.59,5668.28,5459.97,5518.39
11-01-2000,5513.04,5537.69,5221.28,5296.3
12-01-2000,5267.85,5494.3,5267.85,5491.2
13-01-2000,5568.64,5652.22,5430.81,5444.82
14-01-2000,5460.31,5476.38,5344.59,5471.27
17-01-2000,5617.7,5664.5,5404.07,5404.07
18-01-2000,5414.26,5465.54,5347.92,5464.51
19-01-2000,5496.68,5528.12,5460.68,5478.24
20-01-2000,5508.04,5516.16,5348.56,5355.8
21-01-2000,5352.63,5441.83,5330.08,5423.05
24-01-2000,5529.38,5583.22,5439.48,5458.06
25-01-2000,5412.49,5430.29,5351.22,5367.79
27-01-2000,5424.14,5457.3,5362.25,5369.1
28-01-2000,5417.53,5417.53,5331.54,5335.8
31-01-2000,5338.67,5345.3,5186.32,5205.29
01-02-2000,5217.65,5232.84,5127.79,5215.54
02-02-2000,5264.62,5342.98,5264.62,5304.92
03-02-2000,5366.62,5381.74,5323.32,5340.19
04-02-2000,5394,5402.7,5313.59,5313.59
07-02-2000,5431.55,5518.29,5431.55,5474
08-02-2000,5585.38,5647.64,5585.38,5610.56
09-02-2000,5704.01,5756.87,5635.69,5649.1
10-02-2000,5765.28,5789.04,5715.05,5789.04
11-02-2000,5985.05,6005.85,5917.04,5933.56
14-02-2000,6130.23,6150.69,5923.17,5924.31
15-02-2000,5797.31,5941.88,5774.32,5803.19
16-02-2000,5782.2,5864.97,5711.75,5725.5
17-02-2000,5810.24,5877.04,5799.79,5835.15
18-02-2000,5894.19,5894.19,5681.98,5721.65
21-02-2000,5874.25,5941.9,5834.51,5876.89
22-02-2000,6000.3,6009.02,5864.79,5883.33
23-02-2000,6002.49,6033.98,5612.55,5642.46
24-02-2000,5764.16,5816.16,5620.83,5810.17
25-02-2000,5840.25,5840.25,5623.08,5623.08
28-02-2000,5737.53,5740.69,5580.05,5740.69
29-02-2000,5827.81,5903.49,5383.61,5446.98
01-03-2000,5464.65,5681.11,5341.61,5642.12
02-03-2000,5803.33,5828.79,5528.31,5528.31
03-03-2000,5602.94,5602.94,5362.8,5378.27
06-03-2000,5662.29,5692.97,5459.61,5520.69
07-03-2000,5674.99,5674.99,5525.89,5589.85
08-03-2000,5711.88,5783.51,5439.14,5511.42
09-03-2000,5579.87,5607.94,5278.68,5328.79
10-03-2000,5384.42,5478.97,5196.72,5301.78
13-03-2000,5372.82,5430.87,5100.62,5129.22
14-03-2000,5020.55,5177.55,4943.3,5175.71
15-03-2000,5067.42,5339.94,5045.99,5249.76
16-03-2000,5249.98,5301.44,5077.33,5102.41
21-03-2000,5177.59,5230.36,5085.53,5133.24
22-03-2000,5204.07,5247.28,5159.36,5201.87
23-03-2000,5314.32,5314.32,5088.1,5115.02
24-03-2000,5083.17,5203.93,5052.74,5141.42
27-03-2000,5203.16,5286.81,5126.35,5146.3
28-03-2000,5094.17,5156.23,5044.17,5156.12
29-03-2000,5233.76,5233.76,5080.45,5102.46
30-03-2000,4984.1,5058.44,4891.4,5041.08
31-03-2000,4892.43,5022.24,4867.23,5001.28
